x,y
1.168000000000000000e+03,4.670737230329484978e-03
1.169000000000000000e+03,4.643861057074508310e-03
1.170000000000000000e+03,4.616923853037140264e-03
1.171000000000000000e+03,4.589960755061358623e-03
1.172000000000000000e+03,4.562972699318869514e-03
1.173000000000000000e+03,4.535960605410239641e-03
1.174000000000000000e+03,4.508925377096911422e-03
1.175000000000000000e+03,4.481867903033389874e-03
1.176000000000000000e+03,4.454822777567169281e-03
1.177000000000000000e+03,4.427790689579168965e-03
1.178000000000000000e+03,4.400738710183820131e-03
1.179000000000000000e+03,4.373734773261869248e-03
1.180000000000000000e+03,4.346745870851251303e-03
1.181000000000000000e+03,4.319772647870903995e-03
1.182000000000000000e+03,4.292849118732865177e-03
1.183000000000000000e+03,4.265975741374326488e-03
1.184000000000000000e+03,4.239152966670051668e-03
1.185000000000000000e+03,4.212381239074122763e-03
1.186000000000000000e+03,4.185660997246566477e-03
1.187000000000000000e+03,4.159025772917677999e-03
1.188000000000000000e+03,4.132475827951763610e-03
1.189000000000000000e+03,4.106011421041292665e-03
1.190000000000000000e+03,4.079599876607742717e-03
1.191000000000000000e+03,4.053340243596039068e-03
1.192000000000000000e+03,4.027166800751050095e-03
1.193000000000000000e+03,4.001112566138436723e-03
1.194000000000000000e+03,3.975210337867710227e-03
1.195000000000000000e+03,3.949427382394934440e-03
1.196000000000000000e+03,3.923763788570368109e-03
1.197000000000000000e+03,3.898252194542016665e-03
1.198000000000000000e+03,3.872925023211131954e-03
1.199000000000000000e+03,3.847749605314728597e-03
1.200000000000000000e+03,3.822725877250978798e-03
1.201000000000000000e+03,3.797885415047751786e-03
1.202000000000000000e+03,3.773224533082856873e-03
1.203000000000000000e+03,3.748738880734951272e-03
1.204000000000000000e+03,3.724456310969759178e-03
1.205000000000000000e+03,3.700340262038502321e-03
1.206000000000000000e+03,3.676418547063253946e-03
1.207000000000000000e+03,3.652686789193323146e-03
1.208000000000000000e+03,3.629172603675306311e-03
1.209000000000000000e+03,3.605871523524605254e-03
1.210000000000000000e+03,3.582747264342097965e-03
1.211000000000000000e+03,3.559827386798847075e-03
1.212000000000000000e+03,3.537139276153612906e-03
1.213000000000000000e+03,3.514646753288604847e-03
1.214000000000000000e+03,3.492377169646833975e-03
1.215000000000000000e+03,3.470357703662919902e-03
1.216000000000000000e+03,3.448520745030869087e-03
1.217000000000000000e+03,3.426925083391648558e-03
1.218000000000000000e+03,3.405566259203591378e-03
1.219000000000000000e+03,3.384439849703831105e-03
1.220000000000000000e+03,3.363510136304396700e-03
1.221000000000000000e+03,3.342866767726622619e-03
1.222000000000000000e+03,3.322411433801655128e-03
1.223000000000000000e+03,3.302233550039137839e-03
1.224000000000000000e+03,3.282266315989388131e-03
1.225000000000000000e+03,3.262567685775449085e-03
1.226000000000000000e+03,3.243102164815019148e-03
1.227000000000000000e+03,3.223896451747476199e-03
1.228000000000000000e+03,3.204946155534267507e-03
1.229000000000000000e+03,3.186277799351909263e-03
1.230000000000000000e+03,3.167856093556230181e-03
1.231000000000000000e+03,3.149676763530329365e-03
1.232000000000000000e+03,3.131766298931388560e-03
1.233000000000000000e+03,3.114151029103151211e-03
1.234000000000000000e+03,3.096765246390900759e-03
1.235000000000000000e+03,3.079665985795039876e-03
1.236000000000000000e+03,3.062818344935143086e-03
1.237000000000000000e+03,3.046248614669999025e-03
1.238000000000000000e+03,3.029952500554233732e-03
1.239000000000000000e+03,3.013925748895987522e-03
1.240000000000000000e+03,2.998164146823456815e-03
1.241000000000000000e+03,2.982693803951551835e-03
1.242000000000000000e+03,2.967510443064695202e-03
1.243000000000000000e+03,2.952579644375571011e-03
1.244000000000000000e+03,2.937927495368271476e-03
1.245000000000000000e+03,2.923549843708087015e-03
1.246000000000000000e+03,2.909472618030164992e-03
1.247000000000000000e+03,2.895661614206834159e-03
1.248000000000000000e+03,2.882142748726698560e-03
1.249000000000000000e+03,2.868881998107585072e-03
1.250000000000000000e+03,2.855935114422630643e-03
1.251000000000000000e+03,2.843238125144177675e-03
1.252000000000000000e+03,2.830815993874699534e-03
1.253000000000000000e+03,2.818693356114481807e-03
1.254000000000000000e+03,2.806835392867496927e-03
1.255000000000000000e+03,2.795266744010946412e-03
1.256000000000000000e+03,2.783982347128007712e-03
1.257000000000000000e+03,2.772977189377889059e-03
1.258000000000000000e+03,2.762246307301734725e-03
1.259000000000000000e+03,2.751755364354632229e-03
1.260000000000000000e+03,2.741587761953582017e-03
1.261000000000000000e+03,2.731650416671088655e-03
1.262000000000000000e+03,2.721997265118019857e-03
1.263000000000000000e+03,2.712623448192612308e-03
1.264000000000000000e+03,2.703494965247292981e-03
1.265000000000000000e+03,2.694636336100640628e-03
1.266000000000000000e+03,2.686013747882607522e-03
1.267000000000000000e+03,2.677680774836275427e-03
1.268000000000000000e+03,2.669603652634893604e-03
1.269000000000000000e+03,2.661777807566687720e-03
1.270000000000000000e+03,2.654198712203522260e-03
1.271000000000000000e+03,2.646861884978059503e-03
1.272000000000000000e+03,2.639791713911704765e-03
1.273000000000000000e+03,2.632954893172550527e-03
1.274000000000000000e+03,2.626344203049478781e-03
1.275000000000000000e+03,2.619984043495014129e-03
1.276000000000000000e+03,2.613861441289504813e-03
1.277000000000000000e+03,2.607972100337610684e-03
1.278000000000000000e+03,2.602311767494741752e-03
1.279000000000000000e+03,2.596876232061536352e-03
1.280000000000000000e+03,2.591664171785933168e-03
1.281000000000000000e+03,2.586671446000559423e-03
1.282000000000000000e+03,2.581893955002285187e-03
1.283000000000000000e+03,2.577327639532279481e-03
1.284000000000000000e+03,2.572968480255277083e-03
1.285000000000000000e+03,2.568815321651713411e-03
1.286000000000000000e+03,2.564861389482312598e-03
1.287000000000000000e+03,2.561105596740722960e-03
1.288000000000000000e+03,2.557541254246677945e-03
1.289000000000000000e+03,2.554164534575052888e-03
1.290000000000000000e+03,2.550977252275558362e-03
1.291000000000000000e+03,2.547970030606408129e-03
1.292000000000000000e+03,2.545139151220533573e-03
1.293000000000000000e+03,2.542480931126564047e-03
1.294000000000000000e+03,2.539994507484259756e-03
1.295000000000000000e+03,2.537667910752957386e-03
1.296000000000000000e+03,2.535503140294705256e-03
1.297000000000000000e+03,2.533491104962515804e-03
1.298000000000000000e+03,2.531631085215640866e-03
1.299000000000000000e+03,2.529914085300310946e-03
1.300000000000000000e+03,2.528336694822050108e-03
1.301000000000000000e+03,2.526895889916316341e-03
1.302000000000000000e+03,2.525587342225653342e-03
1.303000000000000000e+03,2.524407114023566844e-03
1.304000000000000000e+03,2.523351301725154476e-03
1.305000000000000000e+03,2.522424251080812065e-03
1.306000000000000000e+03,2.521613884793646575e-03
1.307000000000000000e+03,2.520921859648974153e-03
1.308000000000000000e+03,2.520344379587459872e-03
1.309000000000000000e+03,2.519877680784927791e-03
1.310000000000000000e+03,2.519515313583145077e-03
1.311000000000000000e+03,2.519259016964923645e-03
1.312000000000000000e+03,2.519102399655427302e-03
1.313000000000000000e+03,2.519041822906821753e-03
1.314000000000000000e+03,2.519073678286663093e-03
1.315000000000000000e+03,2.519194387298861158e-03
1.316000000000000000e+03,2.519400401004586072e-03
1.317000000000000000e+03,2.519688199642400664e-03
1.318000000000000000e+03,2.520054292246933988e-03
1.319000000000000000e+03,2.520495216265412029e-03
1.320000000000000000e+03,2.521004860497332110e-03
1.321000000000000000e+03,2.521582502825908591e-03
1.322000000000000000e+03,2.522224763576998499e-03
1.323000000000000000e+03,2.522922960815040302e-03
1.324000000000000000e+03,2.523676452816405770e-03
1.325000000000000000e+03,2.524479294693762060e-03
1.326000000000000000e+03,2.525328235655297654e-03
1.327000000000000000e+03,2.526220050000924436e-03
1.328000000000000000e+03,2.527148892162497853e-03
1.329000000000000000e+03,2.528108956713051060e-03
1.330000000000000000e+03,2.529099751018164689e-03
1.331000000000000000e+03,2.530115524590438678e-03
1.332000000000000000e+03,2.531147936908282377e-03
1.333000000000000000e+03,2.532199200274502446e-03
1.334000000000000000e+03,2.533261034071468496e-03
1.335000000000000000e+03,2.534327827358468909e-03
1.336000000000000000e+03,2.535399231618763911e-03
1.337000000000000000e+03,2.536467075816128264e-03
1.338000000000000000e+03,2.537531055456810573e-03
1.339000000000000000e+03,2.538583065932281842e-03
1.340000000000000000e+03,2.539617649906841107e-03
1.341000000000000000e+03,2.540634570825103279e-03
1.342000000000000000e+03,2.541625825379994867e-03
1.343000000000000000e+03,2.542588629969454346e-03
1.344000000000000000e+03,2.543515053710052130e-03
1.345000000000000000e+03,2.544404946959591147e-03
1.346000000000000000e+03,2.545250437417728544e-03
1.347000000000000000e+03,2.546048839426847451e-03
1.348000000000000000e+03,2.546792348515193247e-03
1.349000000000000000e+03,2.547480893285251295e-03
1.350000000000000000e+03,2.548106723400209161e-03
1.351000000000000000e+03,2.548667689877348076e-03
1.352000000000000000e+03,2.549160889197570144e-03
1.353000000000000000e+03,2.549591521096173079e-03
1.354000000000000000e+03,2.549931679194390472e-03
1.355000000000000000e+03,2.550219663719818092e-03
1.356000000000000000e+03,2.550432669170345917e-03
1.357000000000000000e+03,2.550573347051813926e-03
1.358000000000000000e+03,2.550644328192808782e-03
1.359000000000000000e+03,2.550622969457063023e-03
1.360000000000000000e+03,2.550511970951802130e-03
1.361000000000000000e+03,2.550314010943070375e-03
1.362000000000000000e+03,2.550056887624916040e-03
1.363000000000000000e+03,2.549692914193157477e-03
1.364000000000000000e+03,2.549249881157636399e-03
1.365000000000000000e+03,2.548730377548606447e-03
1.366000000000000000e+03,2.548086979695256965e-03
1.367000000000000000e+03,2.547372367219470548e-03
1.368000000000000000e+03,2.546564138143395887e-03
1.369000000000000000e+03,2.545640012936366877e-03
1.370000000000000000e+03,2.544652381531516561e-03
1.371000000000000000e+03,2.543529254457805623e-03
1.372000000000000000e+03,2.542322937319835535e-03
1.373000000000000000e+03,2.541011199773509938e-03
1.374000000000000000e+03,2.539596636393648150e-03
1.375000000000000000e+03,2.538057148363725198e-03
1.376000000000000000e+03,2.536420022041283463e-03
1.377000000000000000e+03,2.534687778468518692e-03
1.378000000000000000e+03,2.532838352524279229e-03
1.379000000000000000e+03,2.530874323162500463e-03
1.380000000000000000e+03,2.528773753856044647e-03
1.381000000000000000e+03,2.526588190481017428e-03
1.382000000000000000e+03,2.524271191539198371e-03
1.383000000000000000e+03,2.521825342552902385e-03
1.384000000000000000e+03,2.519253203875449019e-03
1.385000000000000000e+03,2.516581624910389434e-03
1.386000000000000000e+03,2.513788731583434764e-03
1.387000000000000000e+03,2.510852765242146175e-03
1.388000000000000000e+03,2.507800500383926701e-03
1.389000000000000000e+03,2.504610198161254329e-03
1.390000000000000000e+03,2.501308513253709762e-03
1.391000000000000000e+03,2.497873726649872065e-03
1.392000000000000000e+03,2.494308303533952081e-03
1.393000000000000000e+03,2.490638719958264760e-03
1.394000000000000000e+03,2.486819285325685743e-03
1.395000000000000000e+03,2.482852493717182391e-03
1.396000000000000000e+03,2.478764746755234959e-03
1.397000000000000000e+03,2.474558385723696439e-03
1.398000000000000000e+03,2.470187998994115720e-03
1.399000000000000000e+03,2.465703743839956722e-03
1.400000000000000000e+03,2.461060295766375524e-03
1.401000000000000000e+03,2.456307759222147846e-03
1.402000000000000000e+03,2.451401559543266509e-03
1.403000000000000000e+03,2.446368580675523270e-03
1.404000000000000000e+03,2.441211881574975335e-03
1.405000000000000000e+03,2.435910865323860641e-03
1.406000000000000000e+03,2.430468634213805903e-03
1.407000000000000000e+03,2.424888261559253900e-03
1.408000000000000000e+03,2.419196318375117262e-03
1.409000000000000000e+03,2.413348733838655696e-03
1.410000000000000000e+03,2.407395514892016284e-03
1.411000000000000000e+03,2.401292666999297557e-03
1.412000000000000000e+03,2.395066613410581826e-03
1.413000000000000000e+03,2.388696895429283287e-03
1.414000000000000000e+03,2.382209813020079794e-03
1.415000000000000000e+03,2.375584916919017738e-03
1.416000000000000000e+03,2.368848384536405109e-03
1.417000000000000000e+03,2.361979776218598674e-03
1.418000000000000000e+03,2.355005147568560962e-03
1.419000000000000000e+03,2.347904068743532618e-03
1.420000000000000000e+03,2.340679343554157802e-03
1.421000000000000000e+03,2.333333748020605461e-03
1.422000000000000000e+03,2.325870030509603371e-03
1.423000000000000000e+03,2.318313945239727000e-03
1.424000000000000000e+03,2.310622086649959366e-03
1.425000000000000000e+03,2.302820186782347095e-03
1.426000000000000000e+03,2.294910884871986714e-03
1.427000000000000000e+03,2.286873888813208393e-03
1.428000000000000000e+03,2.278734752828284662e-03
1.429000000000000000e+03,2.270496035841166726e-03
1.430000000000000000e+03,2.262160270443835768e-03
1.431000000000000000e+03,2.253707186458416174e-03
1.432000000000000000e+03,2.245162104630823302e-03
1.433000000000000000e+03,2.236504766456935949e-03
1.434000000000000000e+03,2.227760377508925665e-03
1.435000000000000000e+03,2.218908691589832616e-03
1.436000000000000000e+03,2.209974800298267292e-03
1.437000000000000000e+03,2.200938470448925415e-03
1.438000000000000000e+03,2.191802125429916960e-03
1.439000000000000000e+03,2.182590688180657736e-03
1.440000000000000000e+03,2.173306439327383349e-03
1.441000000000000000e+03,2.163929174103467953e-03
1.442000000000000000e+03,2.154461219476307230e-03
1.443000000000000000e+03,2.144904878943417609e-03
1.444000000000000000e+03,2.135284801358653360e-03
1.445000000000000000e+03,2.125580813818656305e-03
1.446000000000000000e+03,2.115795151483915865e-03
1.447000000000000000e+03,2.105952303214044061e-03
1.448000000000000000e+03,2.096032122726047917e-03
1.449000000000000000e+03,2.086036779793813169e-03
1.450000000000000000e+03,2.075990606858568385e-03
1.451000000000000000e+03,2.065895424354145891e-03
1.452000000000000000e+03,2.055730049538784503e-03
1.453000000000000000e+03,2.045495284862156038e-03
1.454000000000000000e+03,2.035213982079184594e-03
1.455000000000000000e+03,2.024886827662374881e-03
1.456000000000000000e+03,2.014514496413807865e-03
1.457000000000000000e+03,2.004097651789181478e-03
1.458000000000000000e+03,1.993615005070310722e-03
1.459000000000000000e+03,1.983089199258063987e-03
1.460000000000000000e+03,1.972520865529469019e-03
1.461000000000000000e+03,1.961910625010635564e-03
1.462000000000000000e+03,1.951259089097377155e-03
1.463000000000000000e+03,1.940566859773584915e-03
1.464000000000000000e+03,1.929834529926871328e-03
1.465000000000000000e+03,1.919062683661028204e-03
1.466000000000000000e+03,1.908273599024536832e-03
1.467000000000000000e+03,1.897446081921841388e-03
1.468000000000000000e+03,1.886602335468657221e-03
1.469000000000000000e+03,1.875721209622159590e-03
1.470000000000000000e+03,1.864803249475098079e-03
1.471000000000000000e+03,1.853892103492259680e-03
1.472000000000000000e+03,1.842945075611463401e-03
1.473000000000000000e+03,1.831962691123278962e-03
1.474000000000000000e+03,1.820988404267936565e-03
1.475000000000000000e+03,1.809979676767865678e-03
1.476000000000000000e+03,1.798979835413665141e-03
1.477000000000000000e+03,1.787967828405404285e-03
1.478000000000000000e+03,1.776944066698945765e-03
1.479000000000000000e+03,1.765930279389372722e-03
1.480000000000000000e+03,1.754905488230831161e-03
1.481000000000000000e+03,1.743891356517315904e-03
1.482000000000000000e+03,1.732866955946481919e-03
1.483000000000000000e+03,1.721853885128790109e-03
1.484000000000000000e+03,1.710873624963596840e-03
1.485000000000000000e+03,1.699884086996390157e-03
1.486000000000000000e+03,1.688927897436784398e-03
1.487000000000000000e+03,1.677963076634290691e-03
1.488000000000000000e+03,1.667032132180066087e-03
1.489000000000000000e+03,1.656135268262497054e-03
1.490000000000000000e+03,1.645241173754931428e-03
1.491000000000000000e+03,1.634381648025848332e-03
1.492000000000000000e+03,1.623552700171798906e-03
1.493000000000000000e+03,1.612756638112243079e-03
1.494000000000000000e+03,1.601993667928875743e-03
1.495000000000000000e+03,1.591268168731702721e-03
1.496000000000000000e+03,1.580582412645332264e-03
1.497000000000000000e+03,1.569940741641434384e-03
1.498000000000000000e+03,1.559343318253249636e-03
1.499000000000000000e+03,1.548794456651605023e-03
1.500000000000000000e+03,1.538296376140547072e-03
1.501000000000000000e+03,1.527850993636090593e-03
1.502000000000000000e+03,1.517463186437327093e-03
1.503000000000000000e+03,1.507129257469416077e-03
1.504000000000000000e+03,1.496851717047440519e-03
1.505000000000000000e+03,1.486633064095209183e-03
1.506000000000000000e+03,1.476471673328480895e-03
1.507000000000000000e+03,1.466367984156740582e-03
1.508000000000000000e+03,1.456324487199086573e-03
1.509000000000000000e+03,1.446341614164650853e-03
1.510000000000000000e+03,1.436419797292909622e-03
1.511000000000000000e+03,1.426559469536828459e-03
1.512000000000000000e+03,1.416767185470500269e-03
1.513000000000000000e+03,1.407039280677650729e-03
1.514000000000000000e+03,1.397380253048802548e-03
1.515000000000000000e+03,1.387792548311041641e-03
1.516000000000000000e+03,1.378274544223134952e-03
1.517000000000000000e+03,1.368828684827182694e-03
1.518000000000000000e+03,1.359457405594227371e-03
1.519000000000000000e+03,1.350159090687811292e-03
1.520000000000000000e+03,1.340936175094920371e-03
1.521000000000000000e+03,1.331789069699688835e-03
1.522000000000000000e+03,1.322718188282290871e-03
1.523000000000000000e+03,1.313723947697292317e-03
1.524000000000000000e+03,1.304808776298131646e-03
1.525000000000000000e+03,1.295973089717630420e-03
1.526000000000000000e+03,1.287219310203453673e-03
1.527000000000000000e+03,1.278545852573087071e-03
1.528000000000000000e+03,1.269955141598876416e-03
1.529000000000000000e+03,1.261449595721552373e-03
1.530000000000000000e+03,1.253027642188842558e-03
1.531000000000000000e+03,1.244691702996842189e-03
1.532000000000000000e+03,1.236440219677242000e-03
1.533000000000000000e+03,1.228277603122102015e-03
1.534000000000000000e+03,1.220202301921174135e-03
1.535000000000000000e+03,1.212214759615353995e-03
1.536000000000000000e+03,1.204317401885813578e-03
1.537000000000000000e+03,1.196506726086414693e-03
1.538000000000000000e+03,1.188789114810650995e-03
1.539000000000000000e+03,1.181163048125879198e-03
1.540000000000000000e+03,1.173628988674196892e-03
1.541000000000000000e+03,1.166187404752134973e-03
1.542000000000000000e+03,1.158842693688355010e-03
1.543000000000000000e+03,1.151591401834094414e-03
1.544000000000000000e+03,1.144437928039336019e-03
1.545000000000000000e+03,1.137378840631074819e-03
1.546000000000000000e+03,1.130418540216736583e-03
1.547000000000000000e+03,1.123557515215227540e-03
1.548000000000000000e+03,1.116792367143545515e-03
1.549000000000000000e+03,1.110127499556910410e-03
1.550000000000000000e+03,1.103561477595496219e-03
1.551000000000000000e+03,1.097094719098398946e-03
1.552000000000000000e+03,1.090727239606987782e-03
1.553000000000000000e+03,1.084460895205069777e-03
1.554000000000000000e+03,1.078291746726002098e-03
1.555000000000000000e+03,1.072221670995452932e-03
1.556000000000000000e+03,1.066250617426703871e-03
1.557000000000000000e+03,1.060378544424339653e-03
1.558000000000000000e+03,1.054605419319296859e-03
1.559000000000000000e+03,1.048931218298001979e-03
1.560000000000000000e+03,1.043354009667428342e-03
1.561000000000000000e+03,1.037873794452778007e-03
1.562000000000000000e+03,1.032492494016896056e-03
1.563000000000000000e+03,1.027206300504757489e-03
1.564000000000000000e+03,1.022019061487593325e-03
1.565000000000000000e+03,1.016926995584358688e-03
1.566000000000000000e+03,1.011932055096601002e-03
1.567000000000000000e+03,1.007030491950688640e-03
1.568000000000000000e+03,1.002224276898917984e-03
1.569000000000000000e+03,9.975134841057246935e-04
1.570000000000000000e+03,9.928944108156000960e-04
1.571000000000000000e+03,9.883709408384012442e-04
1.572000000000000000e+03,9.839375086277922771e-04
1.573000000000000000e+03,9.795961252897441868e-04
1.574000000000000000e+03,9.753469168282354919e-04
1.575000000000000000e+03,9.711881360224576196e-04
1.576000000000000000e+03,9.671180521870803874e-04
1.577000000000000000e+03,9.631387021550555545e-04
1.578000000000000000e+03,9.592483735803469976e-04
1.579000000000000000e+03,9.554472410549624513e-04
1.580000000000000000e+03,9.517317487457608530e-04
1.581000000000000000e+03,9.481039643834381775e-04
1.582000000000000000e+03,9.445622250088977177e-04
1.583000000000000000e+03,9.411048832116039034e-04
1.584000000000000000e+03,9.377303069784531913e-04
1.585000000000000000e+03,9.344368795442338548e-04
1.586000000000000000e+03,9.312267079472809350e-04
1.587000000000000000e+03,9.280963394467758084e-04
1.588000000000000000e+03,9.250441951729268400e-04
1.589000000000000000e+03,9.220705583060224931e-04
1.590000000000000000e+03,9.191738722500133367e-04
1.591000000000000000e+03,9.163525948430374006e-04
1.592000000000000000e+03,9.136070386221249034e-04
1.593000000000000000e+03,9.109338448504276280e-04
1.594000000000000000e+03,9.083333496340261501e-04
1.595000000000000000e+03,9.058040602636050495e-04
1.596000000000000000e+03,9.033426666002205641e-04
1.597000000000000000e+03,9.009513680060499911e-04
1.598000000000000000e+03,8.986268791596548240e-04
1.599000000000000000e+03,8.963659372464707420e-04
1.600000000000000000e+03,8.941725899863216687e-04
1.601000000000000000e+03,8.920400743845813708e-04
1.602000000000000000e+03,8.899694253135882792e-04
1.603000000000000000e+03,8.879599849554730990e-04
1.604000000000000000e+03,8.860111044895103852e-04
1.605000000000000000e+03,8.841221439604862080e-04
1.606000000000000000e+03,8.822906636765648607e-04
1.607000000000000000e+03,8.805178539749821320e-04
1.608000000000000000e+03,8.788012966947811744e-04
1.609000000000000000e+03,8.771403926828860937e-04
1.610000000000000000e+03,8.755345509262349403e-04
1.611000000000000000e+03,8.739831884019080583e-04
1.612000000000000000e+03,8.724857299235795789e-04
1.613000000000000000e+03,8.710398151738663356e-04
1.614000000000000000e+03,8.696448908243499792e-04
1.615000000000000000e+03,8.683004108747759521e-04
1.616000000000000000e+03,8.670058364840242020e-04
1.617000000000000000e+03,8.657588518428757521e-04
1.618000000000000000e+03,8.645589385167793458e-04
1.619000000000000000e+03,8.634038051241855289e-04
1.620000000000000000e+03,8.622929528402843930e-04
1.621000000000000000e+03,8.612258890466815107e-04
1.622000000000000000e+03,8.602003541635099178e-04
1.623000000000000000e+03,8.592158739567193641e-04
1.624000000000000000e+03,8.582702111758182132e-04
1.625000000000000000e+03,8.573629091050908712e-04
1.626000000000000000e+03,8.564935161960511275e-04
1.627000000000000000e+03,8.556580616631335014e-04
1.628000000000000000e+03,8.548578765867959799e-04
1.629000000000000000e+03,8.540907723515327220e-04
1.630000000000000000e+03,8.533545732696635805e-04
1.631000000000000000e+03,8.526488697978206951e-04
1.632000000000000000e+03,8.519715049028109451e-04
1.633000000000000000e+03,8.513203337435891081e-04
1.634000000000000000e+03,8.506967174945405212e-04
1.635000000000000000e+03,8.500967772223591177e-04
1.636000000000000000e+03,8.495183967729699010e-04
1.637000000000000000e+03,8.489629524850767937e-04
1.638000000000000000e+03,8.484265991071624239e-04
1.639000000000000000e+03,8.479089834240906157e-04
1.640000000000000000e+03,8.474080199643815089e-04
1.641000000000000000e+03,8.469216335297986538e-04
1.642000000000000000e+03,8.464494890189669081e-04
1.643000000000000000e+03,8.459895247563046063e-04
1.644000000000000000e+03,8.455414145163929994e-04
1.645000000000000000e+03,8.451013855365101723e-04
1.646000000000000000e+03,8.446691259283743225e-04
1.647000000000000000e+03,8.442426048010993238e-04
1.648000000000000000e+03,8.438198000069142227e-04
1.649000000000000000e+03,8.434004133444240187e-04
1.650000000000000000e+03,8.429807199761505396e-04
1.651000000000000000e+03,8.425606182486109538e-04
1.652000000000000000e+03,8.421407412295775106e-04
1.653000000000000000e+03,8.417167794730503983e-04
1.654000000000000000e+03,8.412929676458424629e-04
1.655000000000000000e+03,8.408650028547791236e-04
1.656000000000000000e+03,8.404320025981244129e-04
1.657000000000000000e+03,8.399964840395066903e-04
1.658000000000000000e+03,8.395558591910477026e-04
1.659000000000000000e+03,8.391109395182650603e-04
1.660000000000000000e+03,8.386591443538905571e-04
1.661000000000000000e+03,8.382012840732307657e-04
1.662000000000000000e+03,8.377347848744183057e-04
1.663000000000000000e+03,8.372621422956797637e-04
1.664000000000000000e+03,8.367807829110122464e-04
1.665000000000000000e+03,8.362898250824827391e-04
1.666000000000000000e+03,8.357883881561625544e-04
1.667000000000000000e+03,8.352772709564497064e-04
1.668000000000000000e+03,8.347555885268696666e-04
1.669000000000000000e+03,8.342207821333098242e-04
1.670000000000000000e+03,8.336736468689213281e-04
1.671000000000000000e+03,8.331132998954520223e-04
1.672000000000000000e+03,8.325388589548122966e-04
1.673000000000000000e+03,8.319494423087320798e-04
1.674000000000000000e+03,8.313458332502493336e-04
1.675000000000000000e+03,8.307254823656521269e-04
1.676000000000000000e+03,8.300891697452488904e-04
1.677000000000000000e+03,8.294360092378891183e-04
1.678000000000000000e+03,8.287667716032607636e-04
1.679000000000000000e+03,8.280772559054637915e-04
1.680000000000000000e+03,8.273682352543621984e-04
1.681000000000000000e+03,8.266421257271003254e-04
1.682000000000000000e+03,8.258930838761728956e-04
1.683000000000000000e+03,8.251235238977179401e-04
1.684000000000000000e+03,8.243325545522507940e-04
1.685000000000000000e+03,8.235192845204248940e-04
1.686000000000000000e+03,8.226828223486957938e-04
1.687000000000000000e+03,8.218222763940674028e-04
1.688000000000000000e+03,8.209383918487698009e-04
1.689000000000000000e+03,8.200302707089924615e-04
1.690000000000000000e+03,8.190953814205992507e-04
1.691000000000000000e+03,8.181344623095426283e-04
1.692000000000000000e+03,8.171482435122957941e-04
1.693000000000000000e+03,8.161325646636621942e-04
1.694000000000000000e+03,8.150914077373450735e-04
1.695000000000000000e+03,8.140189894900134830e-04
1.696000000000000000e+03,8.129192790369081092e-04
1.697000000000000000e+03,8.117897427073163729e-04
1.698000000000000000e+03,8.106278536602462949e-04
1.699000000000000000e+03,8.094359396595650607e-04
1.700000000000000000e+03,8.082130841894069736e-04
1.701000000000000000e+03,8.069584446268028045e-04
1.702000000000000000e+03,8.056714761161518122e-04
1.703000000000000000e+03,8.043533140195114044e-04
1.704000000000000000e+03,8.030034763955605287e-04
1.705000000000000000e+03,8.016230826167465660e-04
1.706000000000000000e+03,8.002100357408427778e-04
1.707000000000000000e+03,7.987654446711989513e-04
1.708000000000000000e+03,7.972888084169448778e-04
1.709000000000000000e+03,7.957828167610216412e-04
1.710000000000000000e+03,7.942437601157359027e-04
1.711000000000000000e+03,7.926743138440905207e-04
1.712000000000000000e+03,7.910723603470669416e-04
1.713000000000000000e+03,7.894389652601430281e-04
1.714000000000000000e+03,7.877751832546886577e-04
1.715000000000000000e+03,7.860804721036672308e-04
1.716000000000000000e+03,7.843558701591406323e-04
1.717000000000000000e+03,7.825992403400088872e-04
1.718000000000000000e+03,7.808116102675455522e-04
1.719000000000000000e+03,7.789955752813766720e-04
1.720000000000000000e+03,7.771474055633589969e-04
1.721000000000000000e+03,7.752712571203287288e-04
1.722000000000000000e+03,7.733649682271645856e-04
1.723000000000000000e+03,7.714279523845732085e-04
1.724000000000000000e+03,7.694643281067707879e-04
1.725000000000000000e+03,7.674703506836788418e-04
1.726000000000000000e+03,7.654469841949121216e-04
1.727000000000000000e+03,7.633967463244282093e-04
1.728000000000000000e+03,7.613174506548843565e-04
1.729000000000000000e+03,7.592100358034108718e-04
1.730000000000000000e+03,7.570754302763850084e-04
1.731000000000000000e+03,7.549129958003919592e-04
1.732000000000000000e+03,7.527236463884023942e-04
1.733000000000000000e+03,7.505067330816730161e-04
1.734000000000000000e+03,7.482631558259884939e-04
1.735000000000000000e+03,7.459922554085689781e-04
1.736000000000000000e+03,7.436980138240434661e-04
1.737000000000000000e+03,7.413782053343450154e-04
1.738000000000000000e+03,7.390336978435747524e-04
1.739000000000000000e+03,7.366653502405061480e-04
1.740000000000000000e+03,7.342740125424434671e-04
1.741000000000000000e+03,7.318605260408798854e-04
1.742000000000000000e+03,7.294241862615615142e-04
1.743000000000000000e+03,7.269658227750526143e-04
1.744000000000000000e+03,7.244847231873770190e-04
1.745000000000000000e+03,7.219847697032705800e-04
1.746000000000000000e+03,7.194621717077414810e-04
1.747000000000000000e+03,7.169192653711699151e-04
1.748000000000000000e+03,7.143583721302635683e-04
1.749000000000000000e+03,7.117756992219430355e-04
1.750000000000000000e+03,7.091766063815114650e-04
